정세균 ㅡ 기독교 정치인 이미지 잘 구축 해서 ㅡ 기독교 이용 하려는 수작 질 그만 둬라 ㅡ 퇴퇴	FALSE	
정치 하면서 왜 종교인 끌어 드리지 황 교회 제 의 전광훈 만들어내 하느님 멱살 잡아 볼려고	FALSE	
자유 대한 세균 덩어리	FALSE	
내 세상 화평 주 려고 온 줄 아느냐 내 너희 이르노니 아니라 도리어 분쟁 하게 하려 함 로라 눅	FALSE	
왜 종교 정치 판 몸 담궈 썩어져가는 게독교 총리 뭔 데 게독 교가 만나고 난리 대통령 이면 몰라도	FALSE	
다행히 전광훈 아저씨 없네여	FALSE	
개인 망상 시달리면 정신 이상 하고 다수 망상 시달리면 종교 한다 믿으면 모르고 알 못 믿는다 예수 없다	FALSE	
사회 통합 그건 주군 얘기 해야지	TRUE	
좌파 사라지는 그날	TRUE	
세상 교회 걱정 하지	TRUE	
머 이 사람 예수 쟁이	TRUE	
이런 예수 쟁이 들은 정치 들어오지 말아라 뭐 한쪽 치우친다	FALSE	
전광훈 한기총 안 찾아간다고 대 깨 빤 들이 빨개이 좌파 셰 력 몰수 있겠군	FALSE	
무슨 대선 후보 행보 걱정 다 해결 해 준다고 하고	TRUE	
개신교 모든 조직 쓰레기 말 많고 탈 많은 뭔가 잘 못 되도 자정 능력 없는 쓰레기 종교 개 나소 목사 되는 괴물 종교 교회 중독 되면 종교 망상 다 쉽게 목사 되니까 교회 목사 넘치고 넘칩니다 그러니까 개신교 세 상의 빛과 소금 아니라 악성 세균 이지	FALSE	
쪽팔리는줄 모르네 주사파 시 바리	FALSE	
개 XX 야 주택 거래 허 가제 금강산관광 재개 등 김정은 수령 지령 충실히 이행 있으면서 사기 다니지 마라 총선 패배 확실하니 총 선전 북괴 흡수 통일 당할 공작 펼치고 있는 것 아니냐	FALSE	
세균 거 기사 사라지거라 국민 들 세균 오염 시키지말고 머 저리	FALSE	
그럴 시간 있으면 달동네 엄동 설한 떨고 있는 어르신 들 위로 결식 노인 아동 빵 우유 제공 하라 추신 총선 다가오니 종교 계 눈 도장 찍고 표 구걸 하러 간것 안보 인	TRUE	
이낙연 검찰총장 징계 관련 지시 따르지 말 추 법무 지시 하	FALSE	
하나님 앞 가지 못 할 사람 들	FALSE	
새 균 씨 축의금도 관행	TRUE	
비굴한 선거운동 ㅋㅋㅋㅋㅋㅋ	FALSE	
이 나라 종교 종교 같지가 않네 정치 세력 같이 행동 하네 그러니 정치 꾼 들이 개 소나 가서 개 소리 하지	FALSE	
유독 우리나라 기독교 배타 적 성향 짙다고 보여지는건 몇몇 목사 신도 들 하나님 뜻 아전 수격 왜곡 하여 사람 들 현혹 하기 때문 입니다	TRUE	
이단 이단 교주 만들기 하지만 정통 주장 하는 교주 목사 자신 들 필요 의해 만들기 한다 예수님 행적 보고 말씀 따르는 일 집중 하지 않은 모든 교회 그냥 목사 돈 벌이 수단	FALSE	
이상하게도 고 대사 관련 뉴스 환독 병자 들 좌표 찍고 몰려오지 않고 있다	FALSE	
그래 봐야 일본 망해가는 중 ㅋ	FALSE	
서양 통해 기독교 온 줄 알았는데 항상 세상 더 넖 볼 필요 있다는 생각 들게 하는 기사 였습니다	TRUE	
네스토리우스파 비운 파였다 예수 육신 인간 영혼 신 이리 주장 마리아 인간 육신 예수 낳은 것 마리아 숭배 하믄 안된다고 했고 그러나 당시 카톨릭 주류 파는 야만 게르만족 등 선교 하믄서 그 들 기존 종교 대지모신 숭배 와 결합 마리아 신 추대 했거든 마리아 기도 따라서 네스토리우스파 장애 됬고 당시 이미 예수 사후 수 백년 지난 시점 수 백년 전 예수 신의 아들 선교 하다 죽었으나 하늘 승천 했고 구세주 해도 야만인 들 안 먹혔던 거	TRUE	
일단 그 시대 가톨릭 정교회 분열 이전 가톨릭 아니라 초기 기독교 맞습니다 덧붙여 테오토코스 논쟁 지리 적 보면 정교회 모태 되는 동방교회 주도 적 진행 되었으니 굳이 기독교 쓰기 싫으면 정교회 하는게 맞습니다 그리고 테오토코스 하느님 어머니 논쟁 마리아 신격화 하기 위 교리 아니라 예수 완전한 사람 이자 완전한 하느님 교리 때문 나온 겁니다 네스토리우스 예수 인성 신성 나누었고 마리아 인성 낳았다 크리스 토 코스 고 주장 해서 이단 정 되 된 겁니다	TRUE	
그래도 결국 이단	TRUE	
나 다르면 다 이단 ㅋㅋㅋ 착한 이단 있고 나쁜 이 단도 있는데 이단 다 나쁜 걸 로만 말 하 그게 문제	FALSE	
성모 마리아 그냥 인간 본다는것 자체 이단	FALSE	
지금 아무 글 쓴 놈 핀트 못 잡고 계시 제 정리 해 드림 굳이 카톨릭 부른다 은근 슬쩍 천주교 성모 숭배 하는 종파 몰아 간다 되돼헷갈충 이 세 가지 사실 봐도 머 갈 텅텅 빈 노 근본 노 족보 개악 교 집사 충 천주교 욕 하려고 엄 네스토리우스 끌어다 붙이는 건데 ㅇㅅㅇ 정작 이 놈 보고 시카고 이라크 가서 네스토리우스 믿으라고 하면 길길이 날뛰며 사탄 물러가라고 입 게거품 물걸	FALSE	
성모 ㅋㅋ 세미라미스 신화 아냐 성모 고대 바벨론 여신 사상 세미라미스 짝퉁 불과하다 ㅎ 마리아 훌륭한 여성 이자 신도 여신 아니다 ㅎㅎ	FALSE	
물이 바다 덮 음 대한민국 하나님 아는 지식 가득 차기 예수 한국 복음 통일 되 기를 선교 한국 되 기를	TRUE	
바다 자체 물이 둘 갈라져 피터지면서 뭔 복음 바라나 니 하나님 이면 한반도 복 주시겟니	FALSE	
기독교 핵심 가치 네 이웃 사랑 하는 것 입니다 네 자신 같이요 지금 기독교 이타 심은 없고 이기심 이웃 사랑 없고 자기 식구 들 있습니다 법 질서 없고 편 불법 무질서 난무 합니다 심지어 자리 세습 재산 세습 니요 국가 강력한 처벌 피해자 대한 보상 필요합니다 이웃 사랑 심지어 한 알 밀알 되어 죽음 많은 이 들 이 부조리한 구조 바꾸어가는 노력 없고 명 착취 명 잘살고 있다고 광고 하는 방식 세상 더욱 어둠 속 갇히고 다수 하위 국민 들 죽어가겠죠	FALSE	
기독교 말 하는 핵심 가치 대해 진짜 알 글 올린게 맞는지	TRUE	
기독교 본질 인 본 주의 사상 아니란다 글 쓴아 ㅡㅡ	FALSE	
글쓴이님 님 말 주님 네 이웃 사랑 하 하신게 맞어요 하지만 자리 세습 재산 세습 네 이웃 사랑 하는 것 어떤 상호 연관 성 있나요 자리 세습 하면 이웃 사랑 하지 않는것인가요 재산 세습 하면 네 이웃 사랑 하지 않는 것 주님 말씀 하신 사랑 돈 명예 내려놓아야 가능한건 가요 돈 명예 있어도 주님 따르는 삶 돈 명예 없어도 주님 따르는 삶 어때야 한다고 보세요 또한 주님 하신 일 선하지 않으면 주님 벌 하실 터 어째서 국가 나서야 하죠 님 주인 국가 주님 이	TRUE	
기독교 시기 종교 저 때 상대방 이단 아웅다웅 배척 했다는게 믿기지 않는군	FALSE	
통일신라 아니라 남북조 신라 맞는 말임	TRUE	
고정관념 많은 교류 있긴 했었을 껄 봅니다 길도 있고 바 닷 길 육 지 길 정치 적 갈등 없다면 이익 거두려 오가는 사람 당시 당연히 있었을것전란 통 패배 자 그룹 중 일부 외국 튀었을것이고 그럴려면 정치 적 버틸 힘 있는 큰나라 선호 했을것이고 너무 기존 식이 폐쇄적 보는건 아닌지 반성 해봐야 될 어찌 보면 당연한건데 말 이	TRUE	
종교 인류 만든 최악 산 물이 수십억 수백억 사람 들 종교 때문 죽어 나갔다 특히 기독교 전도 포장 아메리카 원주민 이슬람 아시아 끊임없이 정복 전쟁 앞장서 왔다	TRUE	
과학 인류 만든 최악 산 물이 과학기술 앞세워 온갖 무기 들 만들어서 수십억 수백억 사람 들 죽이는 데 이용 되었다 특히 최첨단 무기 무장 유럽인 들 원 시 무기 무장 아메리카 원주민 이슬람 아시아 끊임없이 정복 전쟁 앞장서 왔다	TRUE	
다른건 몰라도 돈 밝히는 종교 쟁이 과학 부정 하는 종교 쟁이 믿고 걸러 됨	FALSE	
옛날 국민학교 시절 선생님 동 짓날 빨간 팥죽 먹고 문지방 뿌리는 우리나라 고유 전통 신라시대 기독교 영향 받아서 우리나라 전통 된 것 같다고 말씀 하셨는데 일리 있는 말	TRUE	
종교 인류 재앙 종교 전쟁 지금 수억 수십억 명 죽었다	FALSE	
ㅁ 제왕 태호 복희씨 이 진 震 나왔고 만물 萬物 이진 震 나왔고 진 震 은 동방 東方 帝出乎震 萬物出乎震 震東方也 제출 호진 만물 출 호진 진 동방 주역 설괘전 제 장 周易 說卦傳 第五章 동방 東方 이 夷 한다 이 夷 란 근본 根本 예기 禮記 왕제 王制 후한서 後漢書 맞음 틀림 몰라서 물음	TRUE	
어떤 목사 작자 하나님 돈 좋아하신다고 있는대로 다 내놓으라고 하던데 기독인 들 뭐 극히 일부 발뺌 하겠지만	FALSE	
발해 十 이 기독교 라면 나치 하켄크로이츠 불교 겠군	TRUE	
발해 절터 발견 된 경교 십자가 실크로드 배타 적 종교 경로 아니라 다양한 문화 공존 하던 종교 해방구 였 음 증명 한다	TRUE	
생각 바꾸라는 말 회개 둔갑 시켜 통장 불리기에 열 일 중인 한국 개신교 알면서도 사기치는 놈 들 바글바글	FALSE	
ㅁ ▶ 석가모니 부처님 네팔 구르카족 몽골족 일 가능성 높다네요 맞음 틀림 몰라서 물음	TRUE	
▶ 석가모니 부처님 조선인 이집트 대피라미드 만든 Old King 고왕국 도 한국인 아메리카 테오티우아칸 문명 모태 되었었던 올 맥 인 한국인 예수님 제자 토마스 인도 왔으며 네스토리우스파 발해 온 까닭 무었일까 맞음 틀림 몰라서 물음	TRUE	
개방 공존 탄압 핍박 역사 겠지	FALSE	
기독교인 뭐 진짜 모를 상황 이단 누구 위해 만들어졌고 규정 하는지 불신 팽배 해져 간다 세상 종교	FALSE	
예수 한민족 아닌가	FALSE	
지구 둥글다	TRUE	
마지막 그림 억지 아니냐 ㅋㅋ	FALSE	
역사 유리하게 먼저 해석 하는 것 흐르니	TRUE	
불상 제작 후 누 눈가 한 훼손 정답	TRUE	
모든 신 한 명 이 라면	TRUE	
◈ RHG ® 헬로 코리아 ◈ 결론 진정 성 ✔ 십자가 예수 이전 오래전 형 틀이었고 동양 문자 였다는 역사 적 사실 ✔ 당신 고려인 라면 이 세종 이순신 당신 더 훌륭한 분 입니다 ✔ 효과 발음 ≫ 효꽈 O ✔韓 정신장애 ≫ 내 로남불 원인 ≫①中國 DNA 토착 짱깨 李 조선 왕손 F 이 세종 계 이영학 F 이완용 계 이춘 재 ② 개돼지 교육 ≫ 암기 수능 ≫無 노벨 백년 ≫ 서울대 강남 부자 ✔ 한반도 평화 발 ≫ 미 중 러 통일 고려 백제 曰 연합 軍 ✔韓 국기 中 주역 그림 복사 ≫ 태극 막대 ✔韓 국사 동북공정 國史 ✔韓 중국 우리 天≫ 큰 칸 만주 몽골 ⛔ 참 역사 고려사 ⛔	FALSE	
그때 사람 들 안거 십자가 길이 있다는걸	TRUE	
햐 정신 적 이상한것 들이나 신 믿고 종교 믿지 로켓 지구 떠나서 다른 행성 찾아서 떠나는 시대 얼어 죽 신은 무슨 신	FALSE	
적어도 그때 사이비 전광 후니 지금 같은 개독 없었다	FALSE	
흉노 신라 접수 했으니 당연히 전파 되었를 거 그럼 혹시 요즘 뜨는 모 목사 영향 를 받아서 그 런가 ㅋㅋ	TRUE	
기생충 영화 보고 세금 기생 해 잔치 하는 문재인 더불어 터진당 이 연상 되었지	FALSE	
조선 관리 들 기생충 다 그런 것 아니었겠지 이 시대 앞 기생충 넘쳐나지	FALSE	
세계 선교 개독교 개독교 소리 듣는 국내 교회 더 급한 거 아닌가 부자 세습 질 성공 만능 물질 만능 소위 지도자 급 원로 대형 교회 먹 사 님 들 교파 지역 총 회장 명함 수백 명 선거 때 돈 봉투 돌리고 싸움질 정치계 만큼 타락한 한국 교회 드디어 정치 빤스먹사 등장 한국판 바리새인 들 즐비한 한국 교회 원로 먹 사 님 들 자칭 성직자 덕분 세상 교회 걱정 멸시 받는 교회 만드는데 공 세우신 무리 들 국내 배부른 싻 꾼 먹 사 님 들 정화 운동 세계 선교 급한거 아닌가	FALSE	
보수 통합 하 않아도 한국 당 제 당 확실하다	TRUE	
지금 좌파 폭정 국민 들 불안해 하고있어요 부동산 검찰 개혁 모두 힘 밀어 부쳤는데요 이제 보수 각 당 명분 나라 살린다는 큰 뜻 뭉치세요	TRUE	
자유 한국 당 피 터지는 막장드라마 시작 하는가	FALSE	
여야 막론 의정 활동 중 주둥아리 함부로 놀려 국민 들 마음 상처 준 정치인 골라내면 대성공 입니다 이런 정치인 들 낯짝 들 국회 활보 다닌다면 그 정당 패가망신 할 겁니다 줏대 없이 의정 활동 관심 없고 오로지 지 도부 눈치 보면서 행동 하는 로봇 형 정치 이런 부류 사람 들 솎아내 국민 신뢰 받을 것 입니다	FALSE	
자유 한국 당 황교안 대표 님 김형오 위원장 님 국민 들 적극 적 응원 합니다	TRUE	
제발 자유 우파 전부 똘똘 뭉쳐 압승해 어렵고 어려운 자유 대한민국 꼭 구해 주세요	TRUE	
황 교주 본인 자리 찾아가라 빤츠 먹사 옆 ㅎㅎ 딱 그 기 당	TRUE	
춘추 문 집입 했고 그 후 붙들려 나온 겁니다 제대로 알 쓰십 쇼	FALSE	
이 나라 완전히 거 덜내고 있는 종북좌파 들 돕겠다니 이 거 땡 중 아닌가	FALSE	
선거 전 딱히 보기 좋은 모습 아니다 민심 완전히 민주당 등 돌리려 한다	FALSE	
종교 계 빨간 놈 들 장악 했어 국민 언 데 간데 없고 지 들 사상 강요 하는 놈 들 이 공산주의 뭐 별거 있냐	FALSE	
조계종 좌파 였어 국가 미래 생각 해야지 ㅉㅉㅉ	FALSE	
중이 정치계 기웃 거리 부처 욕먹는다 뭐 여당 지지 권력 편승 하여 아부 하는 타락한 종교 집단 역겹다	FALSE	
ㅋㅋㅋ 불교 타락한지 꽤 됐지 특히 조계종	FALSE	
종교인 면서 국민 정부 택하 힘 눈 멀 엇네	FALSE	
불교 개 쓰레기 집단 여당 정부 도 울거라고 약속 했다는 말 이제 종교 정부 밑 닦아주는 같은 쓰레기 되어주겠다고 약속 했다는 소리 정말 개탄 쓰럽다 이나라	FALSE	
이중성 보이니 땡 중 야채 머꼬 저렇게 돼지 될수 있는지 참	FALSE	
이건 또 무슨 헛소리 중생 위해 일해	FALSE	
이분 제 정신 아니네 지금 얼마나 국민 핍박하고 괴롭히는데 돕긴 뭘 도 그렇게 한쪽 편 드는건 좀 문제 있다고 생각 하지 않냐	FALSE	
불교 신자 불교 타락했네 이제 시 주 끝	FALSE	
중놈 선거 판 죄 우 하 것 종교인 중립 지켜야지	TRUE	
종교 정치 관여 하지마라	FALSE	
중세기 들 진짜 역겹네	FALSE	
종교 정치 이용 하려는 이해찬 좌빨 물든 불교 땡 중이 국가 먼저 생각 해주기 바란다	TRUE	
때 중이 왜 속세 관여 하 먄 빨갱이 짓 북한 돈 퍼주는 부처님 뜯이냐 북한 중생 들 위 것 아니라 북 돼지 돈 주는게 하긴 중이 몇 억 짜리 외제차 몰고 북 갔다가 자식 남겨 두고 온 놈 들 있으니 할말 다 했지	FALSE	
이번 육포 사건 빨갱이 들 꾸민 짓 같다 황교안 이 미치지 않고 서야 육포 절 선물 보내냐 육포 사건 있고나서 바로 독사 같은 이해찬 이 저렇게 조계종 찾아가는거 봐라 뭔가 가려진 사건 내막 있는게 분명하다 경찰 조사 넘길 일이	FALSE	
진정 종교인 라면 이 시국 권력 맞서 할 얘기 들 똑바로 해야지 그냥 정부 여당 빌붙어 먹겠다 ㅉㅉㅉ 한심하다	FALSE	
거기 서는 막말 안 하셨나 막말 하고 싶어서 어떻게 참고 사냐	FALSE	
스님 들 빨갱이 지지 하 안되지 그러면 땡 중 소리 듣지	FALSE	
오오 미 조계종 빨갱이 소리 듣것네 ㅋㅋㅋㅋㅋㅋ 왜 들 이러냐 정말	FALSE	
종교 적 탄핵 없나 어떻게 이런 발언 할 수 있나 선 문답 아니고 직설 적 종교 독재 하나	FALSE	
이 거 완전 똘 ㄸ 덩어리 주지 육 림 꽃길 가시겠다	FALSE	
스님 이해찬 장애인 관련 막말 꾸짖으셨나요	FALSE	
저 땡 중 하나 불교 계 망친다 불교 신자 들 저 조계종 땡 중 제거 하세 요지 원 데 이해찬 저 거 이 함로 말 하 싸가지 없는 놈 들 지 지 한다는 저 땡 중 조계종 말아먹는디 ㅡ	FALSE	
누가 저런 정치 기생 중 들 뒤좀 파보 자 더르븐 ㅅㅅㅣㅂ 중 들	FALSE	
불교 정치 속 세 일 관여 하지 않는 것 옳다 하겠으나 현실 환경 그렇게 한가롭고 여유롭지 않으니 안타깝 도 세계 적 관점 보았을 때 현재 한국 불교 처지는 중국 아시아 국가 들 화해 평화 번영 발전 막고 차단 하기 위해 미국 우선 기독 우월 주의 입각 쓰레기 미친 친일 앞잡이 세력 들 도발 문화 전쟁 한가운데 놓여 있다 하겠다 한국 불교 뿐 아니라 아시아 및 전 세계 불교인 들 국제 정세 상황 엄중한 시점 임 알 종파 국가 넘어 긴밀히 소통 협력 하여 이 문화 전쟁 위기 지혜롭 잘 넘어가야 할 것	TRUE	
왜 이럼 불교 계 정신차려	FALSE	
쓸데없는 짖 하지마	FALSE	
스님 추녀 삼보 일배 하셔야겠다	TRUE	
제발 부탁 종교 종교 본연 일 잘 해라 그리고 정치인 들 종교 이용 하려고 하지말고 점점 갈수록 이 나라 이슬람 극 단 주의 국가 같아 보인다 정치 적 발언 하는 종교인 들 그걸 이용 해 먹겠다고 달려드는 정치 본질 봐라 정치인 일 잘 하면 종교 안 만나고 다녀도 다 뽑아 준다	FALSE	
정말 역겹네 뒤 룩 뒤 룩 쌀진 돼지 땡 중 보고 있자니 거기 옆 해골 바가지 원효대사 통탄 하겠다	FALSE	
기독교 불교 싸움	FALSE	
땡 중 ㄲㅈ	FALSE	
산 산이 물 물이	TRUE	
찾아가는것도 웃기 스님 정치 하나요 자기 본연 일 충실히 할 때 나라 바로 섭니다	TRUE	
요 땡 중 놈 항상 정치 적 힘 센 놈 빌붙어서 시주 얻어 처 먹고 사는 양 아치 개차반 같은 놈	FALSE	
이해 차니 아직 나이 어린 놈 행동 상노인 모습 ㅈㅈㅈㅈㅈ	FALSE	
정세균 세군 덩어리	FALSE	
여기 코로나 불안 지역 될수도 전부 고령 중국 출장 많이 들가고 유동 구가 엄청난데	TRUE	
한기총 그동안 집회 소음 일부 폭력 사태 일으켜 인근 주민 들 서울 맹 학교 학부모 들 반발 크게 샀다 기사 이 내용 못 보셨나보다 맹학교 소음 민감한데 사회 적 약자 들 신경안 쓰고 오히려 협박 한 행위 참으로 잘한 일이 네 놀랍습니다	TRUE	
목뼈 철심 박고 목숨 다해 이 나라 지키시는 전광훈 목사 님 존경 합니다	TRUE	
그냥 지나갈수가 없지 하나님 천국 없다고 몸소 보여주 신분 짝짝 짝 청와대 앞 매 일가 헌금 걷어요 맘껏 쓸려면 많이 모아야지	TRUE	
대한민국 법 전광훈 같은 개 쓰레기 놔두고 조국 가족 매우 엄격하고 이 뭐 매국 왜구 당 자 한당 원인 박멸 불 태우고 씨 말릴 자 한당	FALSE	
참 어의 없다 전광훈 조국 죄 있으면 받아야 그럼 박통 왜 구속 되어 있냐 조국 이 더 문제 같은데	FALSE	
하면 할수록 수구 들 설길은 없어지리라	FALSE	
하나님 없다는걸 몸소 보여주는 사탄 놈	FALSE	
이 쓰레기 자화자찬 지존 입 국민 이름 파는구나 청와대 문재인 하수 인 주제 니 잘난 맛 사는구나	TRUE	
나 이 기사 다 읽었는데 읽어 볼 하네	TRUE	
부정선거 저지르고 아니라고 발뺌 심지어 부정선거 수사 하는 검찰 와해 시키는 문 재앙 더불어 부정선거 당 그리고 부정선거 옹호 하는 좌파 꼴통 들 더 이상 공존 대상 아닌 청산 대상 돼 버렸다	FALSE	
패스트 트랙 자유 한국 당 전신 새누리당 공약 내놓고 만들었다는 건 알 국회 선진 화법 그렇고 나경원 심재철 자유 한국 당 무슨 일 해서 국회 월급 받고 사는거냐 투표 참여 안 하면서 청년 기본 법도 자기 들이 발의 포항 지진 특별법 자기 들 발의 자기 들 발의 법안 못 해도 개인 라드 법안 투표 안 해놓고 무슨 일 했다고 자랑 얘기 하는거지	FALSE	
역사 이인영 위선 자 독재 정권 기틀 다지는 법안 통과 일등 공신 기록 할 것	TRUE	
좌파 독재 이 젠 지겹다 그냥 아무 것 하지말고 가만히 있다가 선거후 모조리 안 보였으면 싶다 그게 민생 민심	FALSE	
독재 권력 구성요소 첫째 제 황 적 대통령제 둘째 인사 권 독점 셋째 삼권분립 훼손 넷째 정치 공 학적 꼼수 법 다섯째 정치 문화 저급한 후진성 선거날 하루빨리 밝아와 이런 독재정 권 폐단 폐해 막기 위해 제 야당 석 이상 의석 반드시 만들어 철권 독재정치 악법 들 모조리 폐기 처분 해야 한다 국가 경쟁력 약화 시키고 국민 삶 피 폐하 만드는 그런 악법 반드시 개혁 철폐 하여 국가 운영 저해 시키는 요소 더 늦전에 반드시 미래 시대정신 맞게 바로잡아서 권력 중심 적 국가 운영체계 국민 우선 되어 나라 미래 지향 적 발전 해야	TRUE	
너 진짜 웃긴다	TRUE	
대한민국 역적 그 이상 그 이하 아니다 우리 국민 의하여 처단 되어야 할 대상 목록 호	TRUE	
문재인 이해찬 이낙연 이인영 박지원 박주민 이재정 홍익표 등 더불어당 의원 더불어 이 중대 정부 총선 심판 받아라 더 이상 국민 들 참기 힘들다 화산폭발 대폭발 직전 갔다	FALSE	
면상 보니 구역질 나네	FALSE	
이인영 정신차려라 공 존못 하 만든게 너 아니냐 공 수 처법 뭔 지도 모르는 연동 형 선거법 양심 있으면 다시 봐라 검찰 개혁 검찰 수사 방해 하는거냐 검사 들 엘리트 의식 강한 사람 들 불법 적인것을 살아있는 권력 떠 밀리는 분 들 아니다 경찰 엄청 큰 권력 주 엇 는데 걱정 된다 잘 하길 바랄 뿐	FALSE	
즐겨라 국민 들 너 용서 하지 않을것이다	FALSE	
쓰레기 쓰레기 매립 장 여기 나와서 오염시키지 마라	FALSE	
총선 끝나고도 이렇게 의기양양 자화자찬 할 수 있는 지 보자 이 도그 새끼 민주화 운동권 스펙 평생 출세 잘 먹고 잘살더니 결국 하는 짓은 개혁 우기 중국 식 전체주의 따라하기 뿐 공 수 처 선거법 검 경 수사권 조정 서민 생활 무슨 상관 있냐 다 니 들 운동권 들 임기 말 퇴임 후 검찰 조지 못 하게 미리 방어 막 친거고 야당 수사 할려고 만든 기관 일 뿐	FALSE	
조국 사태 이후 난장판 정치권 지켜봤지 않냐 그 중심 이인영 있었다 구로 유권자 들 집단 지성 믿는다	TRUE	
선거 다가 우니 지가 한 일 들 어떤 결과 되는지 좌빨 최후 낙선 이제 포장 해도 소용없다 지랄 있네요	FALSE	
이인영 좌빨 너 국민 심판 받을것이다	FALSE	
저런 국회의원 ㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅈㅈㅈ	FALSE	
이 글 읽는 내내 감동 했습니다 정말 역대 급 원내대표 이십 니 당신 있기에 행복합니다 앞 나라을 위해 많은 일 들 서두르지 않고 묵묵히 잘 해 낼 수 있을 거 믿습니다	TRUE	
그래 빨갱이 식 연습 수백 번 반복 했구나 그러면 이제 절 와 종북 뺀 모든 국민 들 그 법안 들 하나 씩 전부 없애줄께 너무 걱정 마라 빨갱이 앞잡이	FALSE	
저 얼굴 북조선 TV 본 얼굴 죽창 들 선동 하는 모습	FALSE	
촛불 사기 당 새 키 들	FALSE	
국민 가라 길 가겠다고 그럼 감방 가야	FALSE	
야합 하여 만들어 빨 게이 불법 통과 시킨 독제 자 하수 국민 들 준엄 한 심판 내릴것이다 끝날 때 끝난게 아니거든	FALSE	
인민군 같이 생긴 넘이 아직 지 잘못 대한 반성은 없고 자화자찬 총선 독재 날치기 결과 어떤지 개돼지 국민 맛 봐라	FALSE	
개 같은 민주당 국민 이름 그만 팔아라 너희 적폐	FALSE	
쓰레기 정권 타도 대가 선봉 장	FALSE	
국민 모두 힘 합해 몰아내 야합니다 총선 심판 후 탄핵 들어가야 합니다	FALSE	
정신병 자 수준 ㅋㅋ	FALSE	
이인영 최후 만찬 국민 세금 맛있게 먹고 왔냐	TRUE	
