애초 의료 계 전문가 들 경제 대해 아는게 없는데 당연히 경제 신경 안 쓰고 무조건 방역 강화하라고만 하지	0
더 확산 되면 걍 다 죽으면 한다해 이미 퍼질대로 퍼지고있고만 자꾸 강제 하는 법률 하나 없이 권고 권고 자제 만 해대 있으니 지하철 마스크 안 쓰고 버스 쓰라 하면 버스 기사 때리고 이럴 때 필요한게 공권력 자꾸 눈치 보니 언제 퍼질수밖에	0
ㅇㅈ 입니다	1
강제 하는 법률 만들려면 마스크 나라 제 공 햐 야하는데 재앙 형님 한턱 크게 쏘셔서 돈 없다 그럼 ㅇㅇ	0
ㅈ 베충 우한 폐렴 들어왔다는게 사실	0
사실 초 강남 룸살롱 확진 관련 해서도 너무 소리 소문 없이 지나가서 이상했고 아무래도 확진 자수 뭉쳐놓은 느낌 강하게 듭니 정부 욕먹 일 대상 필요했을 것 그래서 큰 프레임 그렇게 짜고 있는지도 모르죠	0
집회 하면서 마스크 안 쓰고 소리치면서 침 튀기는게 누군데 ㅋㅋ	0
아 뇌피셜 소설 좀 작작 쓰라고 좀 니 들 집회 한 답시고 마스크 안 끼고 소리 지 들 끼리 비말 감염 되면 되는데 머리 뇌 안 들어가있는지 자꾸 돌아다니고 확진 �榮쨉� 탈출 어쩌라고 다 진짜	0
정부 시키는 사회 적 거리 두기 지키지도 않아놓고 왜 맨날 정부 탓 하는거야 분명히 집회 사람 들 모이는거 자제 하 했는데	0
ㄴ 민노총 되고 일 반 국민 안되고 그나마 다 보수 집회 명함	0
그러니까 이 놈 들 쳐놓은 함정 전광훈 그 빙닭 걸려든 셈	0
문재인 탄핵 집회 할 때 코로나 격상 코미디 찍냐 ㅋㅋㅋㅋ	0
자기 들 사회 적 거리 두기 지키지도 않고 집회 열었으면서 왜 도대체 환자 늘어나는거에 대해 이해 못 하는거야 니 들 발열 증상 있어도 병원 못 가게 했잖아 ㅋㅋ	0
ㅈㄴ 역겨운게 탄핵 집회 하 당연히 코로나 확산 될거 알면서 이 대해 침묵 미 통 당 정치 적 이득 보고 국민 들 생각 안 하는 수준	0
헉 민노총 의사 들 집회 했는데 미 통 당 몰아가는 홍어 수준	0
코로나 청정 지역 민노총 집회 박원순 서울시장 장례식 전라도 동성애자 축제 해수욕장 수영장 호텔 헬스장 클럽 노래방 식당 방송국 청와대 국회의사당 정부 허가 공연 시설 에버랜드 물총 축제 좌파 교회 코로나 위험 지역 문재인 민주당 열 받게 한 곳 위주 지역 신천지 대구 경북 교회 열린 공간 야외 반정부 집회 장소	0
그럼 넌 청정 지역 살	1
ㄴ 너 홍어 냄새 풍기는걸 보니 왠지 거기 살거 같아서 가기 싫어 ㅠㅜ	0
ㄴ 으 말 그렇게 못 하니 못 배운 티 오진다 얘 ㅠㅠ 불쌍 무슨 할 말 없으니까 홍어 냄새 ㅋㅋㅋㅋㅋ	0
이 거 민주당 지지율 하락 하기만 하면 코로나 확산 되는 이 뭔가 묘 우연 일치 무엇	0
의사 들 말 죽어도 안 듣고 이제 서 확산 되는 깐 국민 들 협조 구한 다 고 임시 공휴일 만들어 놓고 놀려가라고 했놓고서 한치 앞 못 보는 대통령 뭉가 능력 없으면 그냥 내려와라	0
아니 임시 공휴일 코로나 때문 정신 적 육체 적 힘들었으니까 쉬 만든거지 누가 놀러 가라 만들었냐고 ㅋㅋㅋ 정부 여행가 그러디	0
당장 단계 시기해야 할 상황 뭘 주저 하는거지 더 이상 이면 감당 안되는거 누구 잘 알 자	0
니 들 만든거나 마찬가지 아니냐 외식 놀러 가고 아주 그냥 일상생활 다 하라 면서	0
이 와중 남편 회사 오늘 술 파티 회식 ㅜㅜ 직장 회식 금지 시켰으면 좋겠다	0
왜 식당 가라 하고 여행 가라 했냐고 사람 들 경계 심리 당연히 풀릴 것 아니냐 해수욕장 열고 외국인 차단 안 주 전 수도권 명 넘게 나올 때 불안했다 결국 터졌네 K 방역	0
k 방역 나라 문제 이번 제 일 사랑 교회 집회 문제 휴 가지 확 진자 나온 사례 아직 없는데 무슨	0
지지율 떨어지니 마지막 발악 하네	0
이렇게 된 거 애초 니 들 중국 문 활짝 열어 놔서 그런거 다 알고있지 그냥 니 들 내려와라 국민 들 손 맞 ㅇㅏ ㅈ 기전 ㅡㅡ 진짜 무능 끝	0
단계 즉시 상향 조정 해라 지금 실리 따질 때 아니다	0
일단 전광훈 이 조지 하자	0
단계 미리 해야 됩니다 진행 되고하는거말고	0
코로나 확산 신천지 때 보다 더 위험할 수 있지만 학생 들 학교 무조건 보내겠다 학기 매일 등교 하니 그렇게 알 있어라 오호 ㅈㄴ 모순 적 ㅋㅋㅋ	0
아 머 저리 분위기 파악 쫌	0
우한 입국 왜 허용 하는데 중국꼬붕 한국	0
우한 입국 허용 약 일주일 뒤 교회 확 진자 대거 발생 문 재앙 문 재앙 그렇게 중국 북한 눈치 보면서 살 좋냐	0
대만 부럽다	1
해수욕장 폐쇄 하던가	0
미 통 당 예수 쟁이 들이 나라 박살 내고 있구나 ㅠㅠ	0
정말 위험한 상황 듯 합니다 단계 당장 시행 해도 이상하지 않습니다	0
재 확산 된다는 많은 우려 준비 못 바역 당국 책임 크다 이보 내 수 진작 시킨답시고 외식 여행 장려 당 정청 무능 극치 차라리 수재민 들 일어설 수 있도록 도와주고 소재 이후 있을지 모르는 전렴 병 방역 그 돈 써야 되지 않나	0
빨리 진행 하십다 더퍼지 기전 학교 요 교육 부모 하세요	0
전세계 적 주 문 닫고 이동 금지 좀 하자	0
당연히 위기 일 수 없겠죠 이 시국 휴가 여행 등 가는 사람 들 상당하고 야외 플라스틱 테이블 있는 술집 들 정말 꽉꽉 찼더라고요 대체 왜 들 그러는 겁 길거리 마스크 안 쓰고 돌아다니는 사람 들 마스크 써 달라 요청 하면 욕 박는 사람 들 태반 입니다 반면 카페 머물더라도 커피 한 입 먹을 때 빼고 마스크 쓰는 사람 들 있습니다 이런 상황 속 단계 격상 불가피할 수 밖 경제 걱정 되고 그랬으면 진작 좀 무 개념 행동 서로 하지 말았어야죠 뭘 이런 개판 속 권리 찾고 있습니까 그럼 의무 요	0
단계 거리 두기 지금 빨리 하는게 정상 아님 왜케 질질 끌어	0
빨리 시행 하는게 좋을것 같은데요 신천지 때 그 집단 지역 퍼져서 그나마 통제 됐지만 확 진자 도망 다니고 집회 나간거 숨기 다니는데 어디서 어떻게 옮겨 질 무섭습니다	0
신천지 때 심각하면 얼렁 단계 올리고 확산 막아라	0
전광훈 아주 큰일 했네 ㅋㅋㅋㅋㅋㅋㅋ 나라 한순간 보 내버리려고 작정 했어	0
그러니까 당장 단계 진행 하자구요 답답하네 진짜	0
그냥 단계 격상 외국인 입국 금지 그래라 좀 코로나 경제 둘 다 잡으려다간 둘 다 놓친다 지 원금 뿌리지말고 그 돈 기업 지원 해주면 되잖아	0
그러것지 신천지 때 거 그 서 자발 적 도와줬잖아 근 디 느그 다 한 것 돌리고 거그 피해자 도 범죄 집단 몰았으니 어디 한 번 정부 나서서 잘 들 해보시게나	0
잠깐 경제 적 손실 오더라도 급한 불 꺼야지 작작 간 봐라	0
단계 학교 다 폐쇄 아이 들 살려요 지금 마스크 안 쓰고 다니는 사람 들 처벌 해요	0
우리나라 우환패렴 문 재앙 업적 인공 지능 우환 패렴 발전 하였다 문 재앙 동안 그래도 한가지 한일 성공했다 잠복기 필요없고 필요시 바 로써 먹을수있는 비 민병기 되었다 정부 비판 하 바로 써 먹을수있다 앞 수출 길이 희망 적 문 재앙 화팅	0
위험할수도 있다면서 일주일 한번 씩 학교 뭐 하러 보내라는 건지 차라리 일주일 한번 원 격 하 어때서	0
국민 을불 안과 혼란 빠트리 기술 있구나	0
문재인 탄핵 문제해결	0
교회 압박 하는거 뻔히 보이 그렇게 위험하면 학교 다 막아야지 근데 학교 보내 뭘 하든 좀 말 되는 정책 해 뭔 의도 다 보이는 정책 하면서 뻔 뻔하게 나라 위 다 하지말고	0
미 통 당 보수 지지자 들 광화문 집회 다말 먹었다	0
더 늦기전에 단계 진행 해주세요 단계 하니까 심각함을 덜 느끼는 것 같아요	0
정말 심각하네요 이러다 힘들면 어쩌나 김광훈 태극 부대 미래 통합 당 홍문표 광화문 가서 부추기 고온 이 인간 죄 물어 야할거다 무식한 인간 들 생긴대로 노 무식한 인간 들	0
중대 기는 이미 지났다 그냥 빨리 거리 두기 단계 하든 간 보지 감염 경로 알수 없는 확 진자 나왔을 때 부터 시작 된거였다 선거전부터 그랬던거다 이제 서 난리치 기는 장난 하냐	0
신천지 때 초기 단계 방역 안�瑩嗤� 지금 뭘 해야 될 때 아이 들 아는데 왜 나이 먹는 사람 들 이 모양 부끄럽지도 않니	0
그나마 신천지 양반 명단 다 공개 폐쇄 협조 잘 하더만 심지어 혈장 공 여 하고	0
혹시 기사 보고계신 사랑 제 일 교회 교인 분들 가족 지인 분들 신속한 검사 부탁드립니다 제발 돌이킬 수 없는 실수 하지 않으셨으면 좋겠어요	0
놀러 다니라고 쿠폰 주고 택배 기사 들 박 여행가 권장 여행 날 지정 한다고 난리 생난리 칠 때 언제	0
정신 나간 신자 들 때문 일반 국민 무슨 개 고생 이제 겨우 돌아 댕길 했는데 또 그 짓 해야 되냐 교회 있지 왜 쳐 나와가지고 ㅜㅜ	0
휴 고무줄 방역 니 들 입맛 환자 수도 주무르고 부정선거 수사 미루고 재 검표 권리 즉각 재 검표 실시 하 총선 낙선 자 요구 비용 다 지불 하는데 왜 법원 막고있나	0
당장 단계 해야지 정신 못 차리고 뒷북	0
단 계시 행해 됨 이미 박원순 장 휴가 철 집회 등 요건 층족 됨	0
기독교 한나라 망치 있네 기독교인 몰아내자	0
신천지 만만해서 대구 만만해서 오소리 닭 잡듯이 선동 중국 발 코로나 신천지 발 포장 하 듯 하면 서울 경기도 전역 퍼지는 코로나 교회 노 조롱 성공 적 K 방역 시스템 구축 된다 시민 의료 진의 땀 분노 홍위병 중국 몽상가 들 사진 찍고 짜파구리 축제 즐길 동안	0
우한 때 다른 gh 형 해외 유입 바이러스 잖아 그리고 헌제 집회 막는건 위헌 나왓 그래서 그날 집회 열린거면 꼴 보기 싫은 집회 나라 건강하게 집회 할수 있도록 열 체크 들여 보내던지 관리 했으면 이렇게 됫겟냐 교인 아니고 집회 나가 본 적도 없지만 이건 무조건 교회 욕 할게 아니라 다른 국민 들 안전 위해 정부 해야 햇었던일들 않 한 거	0
그래 위 인구 전국구 보다 더 많을건데 이태원 사태 났을 때 방어 강하게 차단 했었어야지 마스크 안 끼는 인간 들 강제 벌금 법안 빨리 만들어서 통제 해라	0
ㅋㅋ 진짜 역겨운 정권 시위 잠복기간 없이 즉발	0
불가피 이니고 빨리 격상 합시다 빨리 차단 해야 빨리 다시 시작 할거 아닙니까 천명 체우 격상 할려나 그러니깐 뒷북 친다고 하잖아요 지금 적기 빨리 격상 해서 좀 조용하게 삽시다 그리고 목사 치료 하지말고 왜 치료 해주는지 이해 안 가네 살인죄 물어야지 옮 사람 몇 명	0
저 말 해줘서 다행 이군 신천지 때 덜하겠네 항상 발표 반대 가니깐 그리고 매번 민주당 악재 생길 때 마다 뭐 터지는거 실화	0
지지율 떨어지니까 발광 해 아주 이미 다 퍼졌어 국민 전 수 조사 해봐	0
동성애 신천지 탓 하던것 들이 지 들이 그 탓 안함 ㅋ	0
학교 뭐 쉬 뭐 하나 회사 대중교통 다 그대로 것	1
그 전 경제 부동산 위기 교회 탓 묻어 갈려고 하지마라	0
집회 하신 분 들 자가 격리 하시면서 검사 받으시는게 맞아요 왜냐하면 집회 감염 자 갔었거든요 그리고 정치 병 걸린 인간 들 대한민국 보수 ? 진보 두 부류 나눠서 봐요 거기 지금 신천지 댓글 부대 지금 기회 틈타서 물 타기까지 하는거고 일반 사람 들 니 들 종교 놀이 정치 싸움 관심 들 없어요 피해 입고 싶지 않아 할 뿐 정상 적 사고 가진 사람 들 지금 시기 어느 부류 왜 집회 하냐와 감염 됐는데 왜 저런 곳 가서 다른사람 들 옮겨서 피 해주냐라고 생각 합니다 나중 괜히 욕 먹지 마시구요 자가 격리 하시고 검사 받으세요 오	0
아직도 단계 진행 안 한거예요	0
역대 급 위기 같은데 어찌 대처 하는지 봅시다	1
정부 책임지세요 진짜 국민 들 이 땡볕 정부 하라 대로 다 하고 있어요 저따위 말 하지말고 사랑 제 일 교회 구워 삶든 지져 삶든 어떻 게 하시기 바랍니다 그리고 전광훈 그 사람 정신과 감정 의뢰 하세요	0
니 네 여행가 장려 했잖아 민노총 집회 해운대 인파 여기저기 수십만 명 들 몰려서 놀때 아무 말 안 하더만 부터 중국 우한 사람 들 입국 허용 하더만 니 네 잠복기 있다며 집회 때문 확 진자 확 는것 마냥 몰아가지마라 광화문 집회 때 사람 죽은거는 언론 도 안 나오고 언론 조 작질 작작해야말이지 청와대 숨어서 하는 꼬 지하 곤	0
신천지 압수수색 전광훈	0
더블 링 이미 사실 화 되었는데 미루는 이유 뭔 지 소 잃고 외양간 고치 말 자	0
한심하다 매번 이런 식	0
지지율 사정없이 떨어지지 책임 떠 넘기 시선 돌리기 눈엣 가시 전광훈 사랑 교회 딱이죠 잉 코로나 테러 후 전수 조사 모든 책임 전가	0
초 여름 휴가 철 이후 감염 확산 예상 되었고 주 째 쯤 어디 서든 폭발 적 확산 당연하지 않았을까요	0
이미 터질만큼 난다음 단계 발령 하면 뭐합 수습 단계 단계 이런 대처 정말 뒤 떨어진다	0
교회 때문 이 뭐	0
마스크 안 쓰는 사람 들 벌금 납부 기한 달주 천만원 씩 부과 합시다 어린 아가 들 온종일 학교 학원 씩 아무 불평 없이 착용 있는 학생 들 생각 하면 서글퍼지네요 데 마스크 벗는 인간 들 사람 아닙니다	0
그러게 연휴 왜 더 주고 외식 권 왜 퓰어 항상 병주 약 주고 하고 있네 확 조여 빨리 끝내는 것 경제 살리는 일 아닌가 자꾸 지지 부지 하니까 모든 사람 더 힘들게 하지	0
코로나 리얼미터 어떻 게 더 조작 해보겠다고 또 조작 질	0
어차피 소상 공인 힘듭니다 빨리 끝내기 위해 서라도 단계 진입 필요하다고 봅니다	0
진짜 대단한 대한민국 또 당하고 있네 ㅋㅋㅋㅋ 이 나라 변할 래야 변할 수가 없다 선동 하기 진짜 쉽네 ㅋㅋ	0
이미 각 족 유흥 시설 및 다른 곳 다 퍼졌는데 마녀사냥 오지 걍 교회 유흥 시설 각종 공연 및 콘서트 한꺼 번 강력 방역 들어가자	0
이미 일 벌어졌고 댓글 싸워 봤자 감정 소 모 구 질병 남녀 노소 ? 부의 유무 ? 국적 ? 도시 ? 직종 가리지 않습니다 타인 위해 그리고 자신 들 위해 집회 가신 분들 있으시면 검사 받으라고 권유 해 주세요 코로나 걸린 걸 아무 탓 안 합니다 숨기 도망 다니고 감추고 타인 들 추가 확산 시키면서 피해 줄때 비난 받는 겁니다 그리고 엄청 번거롭지만 전국 버스 대절 해서 갔어요 방역 당국 ? 지자체 ? 경찰청 서로 협조 해서 조선일보 자 신문 확보 해서 대표 번호 소재지 파악 후 추가 전화번호 하나 하나 확보 해서 나머지 사람 들 소재 파악 하는 법 뿐 오	0
온라인 개학 전환 사회 적 거리 두기 강화해라	0
단계 하면 다 굶어 죽는다 하는데 이대로 면 굶어 죽기 전 코로나 걸려 뒤질거 같아요	0
허리띠 졸라 메듯이 지금 이 시점 힘들겠지만 점점 더 힘들어지지 않게 주간 올 스톱 하 안되나 힘들고 죽을수도 있겠지만 지금 코로나 못 막으면 진짜 더 힘들어질 수 있으니 제 발간 보지 결단 내려서 고삐 확 쪼여라 진짜 이러다다 죽게 생겼다	0
어휴 전광 후니 보석 허가 해준 놈 반성 해라	0
그냥 하세요 제발 좀 그만 짧고 굵게 해서 종식 시키 자구	0
아이고 의미 없다 ㅋㅋ 니 들 이제 슬슬 성난 국민 들 무섭기 시작 했지	0
다시 국민 힘 필요할 때 봅니다 잘 해왔고 잘 할 수 있습니다 다시 극복 해봅시다	1
더 많은 사 상자 나와 의료 진 들 힘들어지기 전 사회 적 거리 두기 단계 빨리 올려 지기 바랍니다	0
서울 뚫린거면 어쩔 수 없지	0
난 저 아저씨 보면 시츄 생각나	0
그만 우려 처 먹고 할려면 전국 적 다해 언제 코로나 확 진자 우려 먹으려고 찔끔 찔끔 간 보는것 같다	0
어차피 불가피 하다면 확 진자 늘기 전 시행 하는게 맞지 않을까요	0
최고 단계 아예 올려주세요	1
마스크 안 쓰고 다녀도 처벌 안 하지 외국인 입국 막지도 않고 심지어 우한 입국 제한 풀었다며 그러면서 외식 장려 박원순 장례식 막지도 않고 ㅋㅋㅋㅋㅋ 나라 꼴 참 이 짓거리 몇 년 더 봐줘야 하냐 맨날 교회 화살 돌리느라 바쁘고 사회주의 자 들이 나라 말아먹는 꼴 더 이상 못 봐주겠다	0
●●● 매국 찌라시 조중동 밀 입국 신천지 당 이완용 더 양 아치 매국 집단 빤 쓰 개독 한 통속	0
간 보기 쩌네 국민 눈치 가 발표 할듯	0
정신 좀 차려 국가 폐쇄 위기 교회 클럽 뭔 말 대체 ㅋㅋㅋㅋㅋ 할거면 제대로 켜서말안 나오게하던가 진짜 너무나도 한심하고 쓸모없는 사람 들 많다 우리나라	0
그냥 당분간 전국구 다 시행 해야 할듯 놔두면 또 다른데 터지고 ㅋㅋㅋ	0
어차피 할 거 빨리 좀 하세요 이번 주는 감염 확산 키 주 당장 오늘 단계 들어가도 안 이상해요 빨리 단계 격상 시켜주세요	0
하루 천명 쯤 나오면 단계 올리려나 초기 잡으면 안되는거니	0
상황 봐가면서 하지말고 선제 적 대응 해라	0
누가 헛소리 하면 터지네 조용히있지	0
박원순 추모 행렬 집회 거기 거기 던데 어디 코로나 확 진자 폭발 어디 확 진자 임 ㅋㅋㅋㅋㅋ	0
이 젠 정치 덕 쇼 로만 보이는걸 ㅋㅋㅋ	0
진짜 징글징글 하다	0
ㅈㄴ 역겨운게 탄핵 집회 하 당연히 코로나 확산 될거 알면서 이 대해 침묵 미 통 당 정치 적 이득 생각 국민 들 생각 안 하는 수준	0
그러게 교회 좀 진작 막아야지 학교 못 가는데 꾸역꾸역 일요일 예배 하는거 볼때 언젠가 터지겠다 싶었음	0
사회 적 거리 두기 단계 시작 하세요 정치 미친 종교 광신자 들 이미 망국 병자 들입니다 미국 일본 됩니다 자율 적 유지 하다 이 모양 입니다 당장 실시 합시다	0
이 것 들 일터 지면 남핑 되기 바뻐 그냥 다 정권 책임 제발 선제 적 대음 좀 해 질 본이 휴가 철 이후 중순이고비라고 했잖어	0
제발 버티지말고 걍 단계 해라 니 들 단계 해야 한다고 생각 안 드냐 ㅠ	0
기다리면 확 진자 줄어들 기 하나 그냥 단계 해	0
코로나 확산 되도 경 제 폭망임 빨 셧다운 ㄱㄱ	0
해외 발 변종 코로나 걱정 입니다 초기 중국 입국 안 막으셨는데 아오	0
더 이상 피해 없도록 빠르게 대처 해주세요	0
코로나 대유행 만들어서 모든 국민 위기 처 하게 하기 위함	0
당 최 말 안 듣는 사람 들	0
소 잃고 외양간 고친다는 속담 떠오른다	0
신천지 한 것 전 수 조사 교회 폐쇄시키 자가 격리 시키고 어기 벌금 구속 하면 이렇게 안 할텐데 종교 눈치 보느라 참 어렵게 일 다	0
신천지 때 빨리 강압 적 왜 안하는 건지 궁금	0
중대 본의 지짐 잘 따릅시다 왜 들 단독 행동 들 하시는지요 집회 하지 말라면 하지 마세요 코로나 오랫동안 제약 많아서 다 들 힘들어요 ㅠ 다 힘들게 버티고 있는데 왜캐 말 안 들어서 또 일 크게 만드시는지요 ㅠ 어르신 들 말좀 들으세요	0
므 하노 밤 출동 해서 잡아오는 쇼 해야지 모르 고당 것 아니고 이미 준비 된 덫 걸린 느낌 머 ㅋ	0
정부 머 안 맞는것 같다 왜 지금 이런 시국 집회 하게 허가 해줬나 이 도적 않을가	0
훨씬 더 큰 위기 은 바로 격상 해야 되는거 아닌가	0
빨리 해야지	1
불가피 아니라 지금 당장 신천지 교회 인간 들 인권 박살 내면 압박 하 듯 전국 교회 들 다 싸잡아서 예배 모임 못 하게 하면 되 자 뭘 계속 전 제 조건 다노 답답 들아	0
신천지 더 문제 임 전국 여기저기 사랑 교회 관련 확진	0
Gh 형 이 우즈 크 베키 수탄 카자흐스탄 러시아 중국 새로 나온 변형 코로나 아닌가요 그러길래 제발 외국인 출입 제한 하 전문가 의견 무시 하던데	0
사이비 교주 정신 나간 사람 들 맹신 자 들 때문 또 서민 들 소 상공 힘들게 생겼네요	0
이 시국 집회 비난 받아 마땅한 것 맞다 그러나 일반인 대부분 거리 마스크 쓰지만 식당 ㆍ 카페 ㆍ 술집 사람 들 이야기 하면서 음식 먹는데 바이러스 전파 안 될 수가 있나 정부 책임 피 하기 위해 비난 화살 특정 단체 행위 돌리지 사실 코로나 전파 원인 우리 모두 있는 것 특정 집단 있는 것 아니다	0
단계 발표 안 대체 뭐 하는 건지	0
발표 하는 준수 할거 같니	0
전광 후 이 사형 시켜	0
애초 정부 방역 수 칙 가이드 라인 국민 알려 줬고 문자 수시로 알려 줬어요 정부 어느 먀체 국민 방역 수 칙 알렸구요 자유 민주주의 국가 그렇게 집회 모여도 싸 그리 물대포 쏘거나 최루탄 쏘거나 화염방사기 조 지진 않았잖아요 궁극 적 책임 전광훈 있고 생각 없이 이런 시국 방역 수칙 어기 전파 한 게 잘 한거라고 보시 건가 그리고 봉준호 감독 세계 적 영화상 수상 했는데 축하 해줘야죠 우리나라 위상 높인 분 데 보수 사람 그런 축하 가치 폄하하시는게 참 안타깝군요	0
무조건 적 정부 책임 돌리는건 잘 못 된것이죠 그럴거면 정부 강압 적 집 나오지 말 하면 빨갱이 국가 저항 하실거 아닌가요 뭐라하고 저래도 뭐라하고 정부 자유 민주주의 적 방법 총동원 해 막고있어도 전광훈 같은 사람 때문 우리나라 방역 체계 흔들리는 겁니다	0
그건 맞다는 생각 이 시국 그 라면 안 돼지	0
문턱 넘은듯 안방 들어오기전에 실시 혀	0
현 시점 해외 입국 금지 시켜주세요	0
해외 입국 자네 공항 뚫린거네	0
외국인 입국 막아야 한다고 그렇게 떠들어 대도 들은 척도 안 하더만 이 사태 나고나니 교회 다 뒤집어 씌우기 잘 하면 지 탓 못 하면 남탓 멋진 정부 진짜	0
외국인 입국 금지 한다고 방역 잘 될까 요 공항폐쇄 옳은 판단 피상 적 보지 마세요 방역 체계 님 단순히 생각 하는 시스템 아니란 말 입니다 외국인 입국 자 중 우리나라 여럿 감염 시킨 적은 건 차 감염 막았습니다 우리나라 ??? n 차 감염 일으킨건 우리 국민 이었습니다 공항 폐쇄 조치 또한 밀 입국 자 위험 다소 높았기 때문 공항 열어 두 더라도 격리 하는 방식 하였고 검역 장 거의 막아 냈습니다 무증상 자 감염 자 또한 찾아냈었구요 방역 수 칙 안 지킨 몇몇 사람 들 때문 코로나 퍼진건 아실텐데	0
해외 입국 자 입국 직후 증상 여부 떠나서 검사 시행 하 거 격리 조치 합니다 방역 수 칙 지키면 문제 인 됩니다 일부 하라 거 안 하는 사람 들 문제	0
혹시 사랑 교회 다니시는 거 도피 해 다니면서 여기 댓글 알바 하지 검사 받아 보세요	0
입국 절차 강화 했어도 재발 이란 있을듯 어쨋 외국인 소행	0
이건 의협 무시 해외 입국 자 안막 정부 책임 중 대본 책임져라	0
이 것 맞네 맞어 의협 왜 무시 그랴	0
개신교 소 모임 놓친게 패착	0
걱정 마세요 예비군 훈련 시행 할 것 다 착착 진행 할 겁니다 입맛 따라 확 진자 나왔다 안 나왔다하는게 K 코로나 잖아요	0
ㅂㅓㅇ 병	0
